,order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,gender,name,city,state_code,state,zip_code,country,continent,birthday,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
3087,1522027,2,2019-03-02,Not Available,2051562,55,1595,1,USD,Male,Armando Ware,Las Vegas,NV,Nevada,89104,United States,North America,1949-09-18,2019-03-02,USD,1.0,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Red,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2009-12-15
3088,1522027,3,2019-03-02,Not Available,2051562,55,2508,5,USD,Male,Armando Ware,Las Vegas,NV,Nevada,89104,United States,North America,1949-09-18,2019-03-02,USD,1.0,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,Contoso,Silver,2.42,4.74,505,Cell phones Accessories,5,Cell phones,2000.0,2009-12-15
3089,1522041,1,2019-03-02,Not Available,1209643,51,1273,2,USD,Male,Eric Sigala,Portland,ME,Maine,4101,United States,North America,1950-02-17,2019-03-02,USD,1.0,Contoso Lens Cap Keeper E314 Silver,Contoso,Silver,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,1295.0,2010-01-01
3090,1522041,2,2019-03-02,Not Available,1209643,51,2065,8,USD,Male,Eric Sigala,Portland,ME,Maine,4101,United States,North America,1950-02-17,2019-03-02,USD,1.0,Contoso Microwave 0.9CuFt E0090 Silver,Contoso,Silver,50.98,99.99,803,Microwaves,8,Home Appliances,1295.0,2010-01-01
3091,1522041,3,2019-03-02,Not Available,1209643,51,1691,3,USD,Male,Eric Sigala,Portland,ME,Maine,4101,United States,North America,1950-02-17,2019-03-02,USD,1.0,SV Hand Games for kids E30 Black,Southridge Video,Black,2.75,5.39,701,Boxed Games,7,Games and Toys,1295.0,2010-01-01
3092,1523002,1,2019-03-03,Not Available,1901852,45,53,2,USD,Female,Ágatha Barbosa,New Haven,CT,Connecticut,6511,United States,North America,1939-11-30,2019-03-03,USD,1.0,WWI 4GB Video Recording Pen X200 Black,Wide World Importers,Black,98.07,296.0,104,Recording Pen,1,Audio,2000.0,2007-07-08
3093,1523002,2,2019-03-03,Not Available,1901852,45,1012,2,USD,Female,Ágatha Barbosa,New Haven,CT,Connecticut,6511,United States,North America,1939-11-30,2019-03-03,USD,1.0,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum,Orange,91.05,198.0,401,Digital Cameras,4,Cameras and camcorders,2000.0,2007-07-08
3094,1523002,3,2019-03-03,Not Available,1901852,45,1469,7,USD,Female,Ágatha Barbosa,New Haven,CT,Connecticut,6511,United States,North America,1939-11-30,2019-03-03,USD,1.0,Contoso Touch Screen Phones  - LCD M12 Black,Contoso,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,2000.0,2007-07-08
3095,1523002,4,2019-03-03,Not Available,1901852,45,716,1,USD,Female,Ágatha Barbosa,New Haven,CT,Connecticut,6511,United States,North America,1939-11-30,2019-03-03,USD,1.0,Proseware High Speed Laser M2000 White,Proseware,White,69.25,209.0,306,"Printers, Scanners & Fax",3,Computers,2000.0,2007-07-08
3096,1523002,5,2019-03-03,Not Available,1901852,45,590,1,USD,Female,Ágatha Barbosa,New Haven,CT,Connecticut,6511,United States,North America,1939-11-30,2019-03-03,USD,1.0,Contoso Projector 720p M621 White,Contoso,White,459.4,999.0,305,Projectors & Screens,3,Computers,2000.0,2007-07-08
3097,1523002,6,2019-03-03,Not Available,1901852,45,1548,8,USD,Female,Ágatha Barbosa,New Haven,CT,Connecticut,6511,United States,North America,1939-11-30,2019-03-03,USD,1.0,The Phone Company PDA Handheld 3.7 inch M630 Silver,The Phone Company,Silver,122.32,266.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2007-07-08
3098,1524002,1,2019-03-04,Not Available,514299,27,1624,7,EUR,Male,Max Hertz,Klostermansfeld,ST,Sachsen-Anhalt,6305,Germany,Europe,1951-10-02,2019-03-04,EUR,0.8821,Contoso DVD Recorder L220 White,Contoso,White,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2008-08-08
3099,1524002,2,2019-03-04,Not Available,514299,27,1438,2,EUR,Male,Max Hertz,Klostermansfeld,ST,Sachsen-Anhalt,6305,Germany,Europe,1951-10-02,2019-03-04,EUR,0.8821,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Grey,133.36,290.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-08-08
3100,1524002,3,2019-03-04,Not Available,514299,27,1691,4,EUR,Male,Max Hertz,Klostermansfeld,ST,Sachsen-Anhalt,6305,Germany,Europe,1951-10-02,2019-03-04,EUR,0.8821,SV Hand Games for kids E30 Black,Southridge Video,Black,2.75,5.39,701,Boxed Games,7,Games and Toys,2000.0,2008-08-08
3101,1524002,4,2019-03-04,Not Available,514299,27,1594,6,EUR,Male,Max Hertz,Klostermansfeld,ST,Sachsen-Anhalt,6305,Germany,Europe,1951-10-02,2019-03-04,EUR,0.8821,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2008-08-08
3102,1524008,1,2019-03-04,Not Available,139479,5,1662,10,AUD,Female,Kiara Stuart,COBBANNAH,VIC,Victoria,3862,Australia,Australia,1982-04-22,2019-03-04,AUD,1.4104,MGS Hand Games for students E400 Yellow,Tailspin Toys,Yellow,3.56,6.99,701,Boxed Games,7,Games and Toys,2000.0,2015-12-09
3103,1524012,1,2019-03-04,Not Available,459343,27,1637,8,EUR,Female,Yvonne Kuhn,Böddensell,ST,Sachsen-Anhalt,39359,Germany,Europe,1977-10-30,2019-03-04,EUR,0.8821,Contoso DVD 48 DVD Storage Binder M50 Red,Contoso,Red,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2008-08-08
3104,1524012,2,2019-03-04,Not Available,459343,27,1704,8,EUR,Female,Yvonne Kuhn,Böddensell,ST,Sachsen-Anhalt,39359,Germany,Europe,1977-10-30,2019-03-04,EUR,0.8821,SV Hand Games for students E40 Silver,Southridge Video,Silver,3.56,6.99,701,Boxed Games,7,Games and Toys,2000.0,2008-08-08
3105,1524012,3,2019-03-04,Not Available,459343,27,87,3,EUR,Female,Yvonne Kuhn,Böddensell,ST,Sachsen-Anhalt,39359,Germany,Europe,1977-10-30,2019-03-04,EUR,0.8821,NT Wireless Bluetooth Stereo Headphones M402 Purple,Northwind Traders,Purple,45.98,99.99,106,Bluetooth Headphones,1,Audio,2000.0,2008-08-08
3106,1524012,4,2019-03-04,Not Available,459343,27,1671,2,EUR,Female,Yvonne Kuhn,Böddensell,ST,Sachsen-Anhalt,39359,Germany,Europe,1977-10-30,2019-03-04,EUR,0.8821,MGS Hand Games for 12-16 boys E600 Black,Tailspin Toys,Black,2.54,4.99,701,Boxed Games,7,Games and Toys,2000.0,2008-08-08
3107,1524012,5,2019-03-04,Not Available,459343,27,1505,2,EUR,Female,Yvonne Kuhn,Böddensell,ST,Sachsen-Anhalt,39359,Germany,Europe,1977-10-30,2019-03-04,EUR,0.8821,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,The Phone Company,Pink,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2008-08-08
3108,1525002,1,2019-03-05,Not Available,1443641,50,427,8,USD,Male,David Rush,Paola,KS,Kansas,66071,United States,North America,1945-12-29,2019-03-05,USD,1.0,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Black,215.68,469.0,303,Desktops,3,Computers,2000.0,2008-03-06
3109,1525002,2,2019-03-05,Not Available,1443641,50,1363,6,USD,Male,David Rush,Paola,KS,Kansas,66071,United States,North America,1945-12-29,2019-03-05,USD,1.0,Contoso Expandable Cordless Phone System M008 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,2000.0,2008-03-06
3110,1525002,3,2019-03-05,Not Available,1443641,50,1494,7,USD,Male,David Rush,Paola,KS,Kansas,66071,United States,North America,1945-12-29,2019-03-05,USD,1.0,The Phone Company Smart phones 160x160 M26 White,The Phone Company,White,95.65,208.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2008-03-06
3111,1525002,4,2019-03-05,Not Available,1443641,50,1437,10,USD,Male,David Rush,Paola,KS,Kansas,66071,United States,North America,1945-12-29,2019-03-05,USD,1.0,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company,Grey,91.51,199.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
3112,1525005,1,2019-03-05,Not Available,1625704,49,1381,2,USD,Male,James Powell,Des Moines,IA,Iowa,50315,United States,North America,2001-01-30,2019-03-05,USD,1.0,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,2000.0,2018-06-03
3113,1525005,2,2019-03-05,Not Available,1625704,49,2495,2,USD,Male,James Powell,Des Moines,IA,Iowa,50315,United States,North America,2001-01-30,2019-03-05,USD,1.0,Headphone Adapter for Contoso Phone E130 Black,Contoso,Black,5.09,9.99,505,Cell phones Accessories,5,Cell phones,2000.0,2018-06-03
3114,1525005,3,2019-03-05,Not Available,1625704,49,1674,1,USD,Male,James Powell,Des Moines,IA,Iowa,50315,United States,North America,2001-01-30,2019-03-05,USD,1.0,MGS Hand Games for students E400 Red,Tailspin Toys,Red,3.56,6.99,701,Boxed Games,7,Games and Toys,2000.0,2018-06-03
3115,1526000,1,2019-03-06,Not Available,1557593,61,424,1,USD,Female,Nellie Estelle,Florence,SC,South Carolina,29501,United States,North America,1993-01-16,2019-03-06,USD,1.0,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,269.95,303,Desktops,3,Computers,2000.0,2012-12-15
3116,1526000,2,2019-03-06,Not Available,1557593,61,1584,7,USD,Female,Nellie Estelle,Florence,SC,South Carolina,29501,United States,North America,1993-01-16,2019-03-06,USD,1.0,SV DVD 38 DVD Storage Binder E25 Black,Southridge Video,Black,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2012-12-15
3117,1526000,3,2019-03-06,Not Available,1557593,61,424,6,USD,Female,Nellie Estelle,Florence,SC,South Carolina,29501,United States,North America,1993-01-16,2019-03-06,USD,1.0,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,269.95,303,Desktops,3,Computers,2000.0,2012-12-15
3118,1526011,1,2019-03-06,Not Available,1526612,65,1672,10,USD,Female,Mary Wheeler,Wheeling,WV,West Virginia,26003,United States,North America,1950-04-10,2019-03-06,USD,1.0,MGS Hand Games for Office worker L299 Black,Tailspin Toys,Black,5.6,16.89,701,Boxed Games,7,Games and Toys,1785.0,2012-01-01
3119,1526030,1,2019-03-06,Not Available,2512,5,424,6,AUD,Female,Matilda Hake,BUNKERS HILL,VIC,Victoria,3352,Australia,Australia,1992-11-13,2019-03-06,AUD,1.4217,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,269.95,303,Desktops,3,Computers,2000.0,2015-12-09
3120,1526030,2,2019-03-06,Not Available,2512,5,2185,3,AUD,Female,Matilda Hake,BUNKERS HILL,VIC,Victoria,3352,Australia,Australia,1992-11-13,2019-03-06,AUD,1.4217,Fabrikam Coffee Maker Auto 5C E090 Grey,Fabrikam,Grey,83.1,163.0,805,Coffee Machines,8,Home Appliances,2000.0,2015-12-09
3121,1526030,3,2019-03-06,Not Available,2512,5,2038,7,AUD,Female,Matilda Hake,BUNKERS HILL,VIC,Victoria,3352,Australia,Australia,1992-11-13,2019-03-06,AUD,1.4217,Litware Microwave 2.2CuFt M125 Red,Litware,Red,91.97,199.99,803,Microwaves,8,Home Appliances,2000.0,2015-12-09
3122,1526030,4,2019-03-06,Not Available,2512,5,747,2,AUD,Female,Matilda Hake,BUNKERS HILL,VIC,Victoria,3352,Australia,Australia,1992-11-13,2019-03-06,AUD,1.4217,Contoso Mouse Lock Bundle E200 Black,Contoso,Black,6.6,12.95,308,Computers Accessories,3,Computers,2000.0,2015-12-09
3123,1527003,1,2019-03-07,Not Available,1861844,65,56,2,USD,Female,Holly Prichard,Morgantown,WV,West Virginia,26505,United States,North America,1988-05-04,2019-03-07,USD,1.0,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Yellow,98.07,296.0,104,Recording Pen,1,Audio,1785.0,2012-01-01
3124,1527010,1,2019-03-07,Not Available,851653,31,1673,3,EUR,Male,Kerim Hielkema,Meppel,DR,Drenthe,7943 RR,Netherlands,Europe,1955-03-25,2019-03-07,EUR,0.8872,MGS Hand Games for kids E300 Red,Tailspin Toys,Red,2.8,5.5,701,Boxed Games,7,Games and Toys,1085.0,2012-01-07
3125,1527012,1,2019-03-07,Not Available,119365,5,1745,1,AUD,Female,Scarlett Forsyth,BRUCES CREEK,VIC,Victoria,3757,Australia,Australia,1984-04-19,2019-03-07,AUD,1.4208,MGS MechWarrior 4 Mach Packs X100,Tailspin Toys,Blue,36.11,109.0,702,Download Games,7,Games and Toys,2000.0,2015-12-09
3126,1527012,2,2019-03-07,Not Available,119365,5,54,6,AUD,Female,Scarlett Forsyth,BRUCES CREEK,VIC,Victoria,3757,Australia,Australia,1984-04-19,2019-03-07,AUD,1.4208,WWI 4GB Video Recording Pen X200 Red,Wide World Importers,Red,98.07,296.0,104,Recording Pen,1,Audio,2000.0,2015-12-09
3127,1527012,3,2019-03-07,Not Available,119365,5,1639,2,AUD,Female,Scarlett Forsyth,BRUCES CREEK,VIC,Victoria,3757,Australia,Australia,1984-04-19,2019-03-07,AUD,1.4208,Contoso DVD 38 DVD Storage Binder E25 Red,Contoso,Red,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
3128,1527012,4,2019-03-07,Not Available,119365,5,33,5,AUD,Female,Scarlett Forsyth,BRUCES CREEK,VIC,Victoria,3757,Australia,Australia,1984-04-19,2019-03-07,AUD,1.4208,Contoso 32GB Video MP3 Player M3200 Black,Contoso,Black,84.49,255.0,101,MP4&MP3,1,Audio,2000.0,2015-12-09
3129,1527012,6,2019-03-07,Not Available,119365,5,2493,3,AUD,Female,Scarlett Forsyth,BRUCES CREEK,VIC,Victoria,3757,Australia,Australia,1984-04-19,2019-03-07,AUD,1.4208,Cigarette Lighter Adapter for Contoso Phones E110 Red,Contoso,Red,12.74,24.99,505,Cell phones Accessories,5,Cell phones,2000.0,2015-12-09
3130,1527012,7,2019-03-07,Not Available,119365,5,2024,2,AUD,Female,Scarlett Forsyth,BRUCES CREEK,VIC,Victoria,3757,Australia,Australia,1984-04-19,2019-03-07,AUD,1.4208,Litware Microwave 0.8CuFt E080 White,Litware,White,48.43,94.99,803,Microwaves,8,Home Appliances,2000.0,2015-12-09
3131,1528023,1,2019-03-08,Not Available,488029,23,1729,5,EUR,Male,David Ackermann,Hamburg Eimsbüttel,HH,Hamburg,20257,Germany,Europe,1994-04-20,2019-03-08,EUR,0.8911,MGS Rise of Nations: Thrones and Patriots M320,Tailspin Toys,Blue,35.72,77.68,702,Download Games,7,Games and Toys,1365.0,2010-01-01
3132,1528023,2,2019-03-08,Not Available,488029,23,1766,2,EUR,Male,David Ackermann,Hamburg Eimsbüttel,HH,Hamburg,20257,Germany,Europe,1994-04-20,2019-03-08,EUR,0.8911,MGS Age of Empires 2008new M420,Tailspin Toys,Black,24.83,54.0,702,Download Games,7,Games and Toys,1365.0,2010-01-01
3133,1529000,1,2019-03-09,Not Available,27616,5,439,1,AUD,Male,Cameron Tebbutt,BANNOCKBURN,VIC,Victoria,3331,Australia,Australia,1987-05-17,2019-03-09,AUD,1.4226,WWI Desktop PC2.30 M2300 Brown,Wide World Importers,Brown,257.06,559.0,303,Desktops,3,Computers,2000.0,2015-12-09
3134,1529000,2,2019-03-09,Not Available,27616,5,1800,3,AUD,Male,Cameron Tebbutt,BANNOCKBURN,VIC,Victoria,3331,Australia,Australia,1987-05-17,2019-03-09,AUD,1.4226,MGS MechCollection2009 E156,Tailspin Toys,White,16.31,32.0,702,Download Games,7,Games and Toys,2000.0,2015-12-09
3135,1529009,1,2019-03-09,Not Available,2076862,63,1739,2,USD,Male,Damian Nilsen,Salt Lake City,UT,Utah,84106,United States,North America,1963-09-30,2019-03-09,USD,1.0,MGS RalliSport Challenge E115,Tailspin Toys,Silver,14.28,28.0,702,Download Games,7,Games and Toys,2000.0,2008-03-06
3136,1529009,2,2019-03-09,Not Available,2076862,63,2,2,USD,Male,Damian Nilsen,Salt Lake City,UT,Utah,84106,United States,North America,1963-09-30,2019-03-09,USD,1.0,Contoso 512MB MP3 Player E51 Blue,Contoso,Blue,6.62,12.99,101,MP4&MP3,1,Audio,2000.0,2008-03-06
3137,1529009,4,2019-03-09,Not Available,2076862,63,1567,1,USD,Male,Damian Nilsen,Salt Lake City,UT,Utah,84106,United States,North America,1963-09-30,2019-03-09,USD,1.0,The Phone Company PDA Handheld 4.7 inch L650 White,The Phone Company,White,128.88,389.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2008-03-06
3138,1529009,5,2019-03-09,Not Available,2076862,63,1715,1,USD,Male,Damian Nilsen,Salt Lake City,UT,Utah,84106,United States,North America,1963-09-30,2019-03-09,USD,1.0,MGS Shadow-run M230,Tailspin Toys,White,32.25,70.13,702,Download Games,7,Games and Toys,2000.0,2008-03-06
3139,1529009,6,2019-03-09,Not Available,2076862,63,189,1,USD,Male,Damian Nilsen,Salt Lake City,UT,Utah,84106,United States,North America,1963-09-30,2019-03-09,USD,1.0,SV 16xDVD M360 Silver,Southridge Video,Silver,58.36,126.9,202,VCD & DVD,2,TV and Video,2000.0,2008-03-06
3140,1529016,1,2019-03-09,Not Available,114949,4,431,1,AUD,Male,Spencer Gosling,TABLE CAPE,TAS,Tasmania,7325,Australia,Australia,1969-07-17,2019-03-09,AUD,1.4226,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,Brown,188.13,369.0,303,Desktops,3,Computers,2000.0,2010-01-01
3141,1529016,2,2019-03-09,Not Available,114949,4,1024,7,AUD,Male,Spencer Gosling,TABLE CAPE,TAS,Tasmania,7325,Australia,Australia,1969-07-17,2019-03-09,AUD,1.4226,A. Datum Bridge Digital Camera M300 Green,A. Datum,Green,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders,2000.0,2010-01-01
3142,1529035,1,2019-03-09,Not Available,1499462,43,1545,1,USD,Female,Teresa Cargill,Fairbanks,AK,Alaska,99701,United States,North America,1996-07-07,2019-03-09,USD,1.0,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,The Phone Company,Silver,123.24,268.0,504,Smart phones & PDAs,5,Cell phones,1190.0,2015-01-01
3143,1529035,2,2019-03-09,Not Available,1499462,43,1335,1,USD,Female,Teresa Cargill,Fairbanks,AK,Alaska,99701,United States,North America,1996-07-07,2019-03-09,USD,1.0,Contoso Expandable 2-Handset Cordless Phone System M205 Black,Contoso,Black,18.48,40.19,501,Home & Office Phones,5,Cell phones,1190.0,2015-01-01
3144,1529035,3,2019-03-09,Not Available,1499462,43,1212,3,USD,Female,Teresa Cargill,Fairbanks,AK,Alaska,99701,United States,North America,1996-07-07,2019-03-09,USD,1.0,Fabrikam Social Videographer 1'' 25mm E400 Grey,Fabrikam,Grey,91.77,180.0,405,Camcorders,4,Cameras and camcorders,1190.0,2015-01-01
3145,1529035,4,2019-03-09,Not Available,1499462,43,57,1,USD,Female,Teresa Cargill,Fairbanks,AK,Alaska,99701,United States,North America,1996-07-07,2019-03-09,USD,1.0,WWI 1GB Digital Voice Recorder Pen E100 Black,Wide World Importers,Black,79.53,156.0,104,Recording Pen,1,Audio,1190.0,2015-01-01
3146,1529035,5,2019-03-09,Not Available,1499462,43,71,3,USD,Female,Teresa Cargill,Fairbanks,AK,Alaska,99701,United States,North America,1996-07-07,2019-03-09,USD,1.0,NT Wireless Bluetooth Stereo Headphones E102 Black,Northwind Traders,Black,22.05,47.95,106,Bluetooth Headphones,1,Audio,1190.0,2015-01-01
3147,1529042,1,2019-03-09,Not Available,1657976,50,447,2,USD,Female,Debra Quevedo,Emporia,KS,Kansas,66801,United States,North America,1998-12-03,2019-03-09,USD,1.0,WWI Desktop PC1.80 E1800 Black,Wide World Importers,Black,117.21,229.9,303,Desktops,3,Computers,2000.0,2008-03-06
3148,1529042,2,2019-03-09,Not Available,1657976,50,57,4,USD,Female,Debra Quevedo,Emporia,KS,Kansas,66801,United States,North America,1998-12-03,2019-03-09,USD,1.0,WWI 1GB Digital Voice Recorder Pen E100 Black,Wide World Importers,Black,79.53,156.0,104,Recording Pen,1,Audio,2000.0,2008-03-06
3149,1530002,1,2019-03-10,Not Available,1874057,48,327,4,USD,Female,Rachel Cline,Bonners Ferry,ID,Idaho,83805,United States,North America,1945-11-02,2019-03-10,USD,1.0,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Brown,142.24,279.0,205,Car Video,2,TV and Video,1540.0,2012-12-15
3150,1530002,2,2019-03-10,Not Available,1874057,48,2037,2,USD,Female,Rachel Cline,Bonners Ferry,ID,Idaho,83805,United States,North America,1945-11-02,2019-03-10,USD,1.0,Litware Microwave 1.5CuFt X110 Red,Litware,Red,220.64,665.94,803,Microwaves,8,Home Appliances,1540.0,2012-12-15
3151,1530002,3,2019-03-10,Not Available,1874057,48,1700,4,USD,Female,Rachel Cline,Bonners Ferry,ID,Idaho,83805,United States,North America,1945-11-02,2019-03-10,USD,1.0,SV Hand Games women M40 Red,Southridge Video,Red,4.08,8.88,701,Boxed Games,7,Games and Toys,1540.0,2012-12-15
3152,1531011,1,2019-03-11,Not Available,598454,24,1636,2,EUR,Male,Kevin Hertz,Bad Soden am Taunus,HE,Hessen,65812,Germany,Europe,1986-12-26,2019-03-11,EUR,0.8894,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
3153,1531011,2,2019-03-11,Not Available,598454,24,1690,7,EUR,Male,Kevin Hertz,Bad Soden am Taunus,HE,Hessen,65812,Germany,Europe,1986-12-26,2019-03-11,EUR,0.8894,SV Hand Games for Office worker L28 Yellow,Southridge Video,Yellow,5.63,16.99,701,Boxed Games,7,Games and Toys,1855.0,2012-12-15
3154,1531012,1,2019-03-11,Not Available,483118,20,1944,5,EUR,Male,Phillipp Koch,Potsdam,BB,Brandenburg,14432,Germany,Europe,1952-01-23,2019-03-11,EUR,0.8894,Litware Refrigerator 1.7CuFt E120 White,Litware,White,66.27,129.99,802,Refrigerators,8,Home Appliances,1715.0,2012-12-15
3155,1531012,2,2019-03-11,Not Available,483118,20,457,9,EUR,Male,Phillipp Koch,Potsdam,BB,Brandenburg,14432,Germany,Europe,1952-01-23,2019-03-11,EUR,0.8894,WWI Desktop PC1.60 E1600 White,Wide World Importers,White,112.14,219.95,303,Desktops,3,Computers,1715.0,2012-12-15
3156,1531012,3,2019-03-11,Not Available,483118,20,107,3,EUR,Male,Phillipp Koch,Potsdam,BB,Brandenburg,14432,Germany,Europe,1952-01-23,2019-03-11,EUR,0.8894,WWI Stereo Bluetooth Headphones New Generation M370 White,Wide World Importers,White,61.16,132.99,106,Bluetooth Headphones,1,Audio,1715.0,2012-12-15
