CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday
1479015,Female,Mariann Young,Boca Raton,FL,Florida,33487,United States,North America,
1479035,Male,Roland McDonald,Baltimore,MD,Maryland,21202,United States,North America,
1479117,Male,Joseph Pender,Cincinnati,KY,Kentucky,45203,United States,North America,
1479170,Male,Robert Harrell,Maryville,TN,Tennessee,37801,United States,North America,
1479334,Female,Debra Worthley,Washington,DC,Washington DC,20036,United States,North America,
1480115,Male,Rafael Ledford,Memphis,TN,Tennessee,38116,United States,North America,
1480191,Female,Linda Abraham,New York,NY,New York,10016,United States,North America,
1480257,Male,Calvin Young,Melbourne,AR,Arkansas,72556,United States,North America,
1480276,Male,Michael Maxwell,Gainesville,GA,Georgia,30501,United States,North America,
1480378,Female,Linda Vasquez,Beckville,TX,Texas,75631,United States,North America,
1480712,Male,Jerry Duhon,Des Moines,IA,Iowa,50309,United States,North America,
1480876,Female,Marilyn Lavelle,Salt Lake City,UT,Utah,84104,United States,North America,
1480890,Female,Josephine Collins,Clarkfield,MN,Minnesota,56223,United States,North America,
1480971,Female,Jennifer Sutherland,Cleveland,OH,Ohio,44114,United States,North America,
1481042,Male,Steve Martinez,Port Jefferson Stati,NY,New York,11776,United States,North America,
1481067,Male,William Eilerman,New York,NY,New York,10013,United States,North America,
1481150,Male,Bradley Cambell,Suffern,NY,New York,10901,United States,North America,
1481244,Female,Mabel Bustamante,Greenville,NC,North Carolina,27834,United States,North America,
1481250,Male,Buddy Hewitt,Garden City,NY,New York,11530,United States,North America,
1481530,Male,Anthony Ungar,Nashville,TN,Tennessee,37201,United States,North America,
1481578,Male,Jonathan Kitchen,Ramona,CA,California,92065,United States,North America,
1482039,Male,Keith Bouchard,Juneau,AK,Alaska,99801,United States,North America,
1482078,Female,Gracie Choate,Carthage,MO,Missouri,64836,United States,North America,
1482176,Female,Abbie McDowell,Pittsburgh,PA,Pennsylvania,15205,United States,North America,
1482325,Female,Josephine Pepper,Harlingen,TX,Texas,78550,United States,North America,
1482467,Male,Walter Taylor,Centralia,IL,Illinois,62801,United States,North America,
1482513,Male,Richard Lauritsen,Washington,VA,Virginia,20005,United States,North America,
1482535,Male,Nathan Wasserman,Gaylord,MI,Michigan,49735,United States,North America,
1482570,Male,Charles Wiseman,Sedona,AZ,Arizona,86341,United States,North America,
1482586,Female,Edna Gilmer,Cleburne,TX,Texas,76031,United States,North America,
1482831,Female,Ann Calhoun,Lansing,MI,Michigan,48910,United States,North America,
1483091,Male,Norman Hall,Dallas,TX,Texas,75212,United States,North America,
1483256,Male,Al James,Rancho Cordova,CA,California,95742,United States,North America,
1483469,Female,Kenisha Daigle,Birdsboro,PA,Pennsylvania,19508,United States,North America,
1483567,Female,Lynette Becerra,Kingman,AZ,Arizona,86401,United States,North America,
1483593,Female,Ruby Baeza,Modesto,CA,California,95354,United States,North America,
1483653,Female,Selma Murphy,Hutchinson,KS,Kansas,67501,United States,North America,
1483885,Female,Casandra Simmons,Gainesville,FL,Florida,32601,United States,North America,
1484053,Female,Mary Williams,Armonk Village,NY,New York,10504,United States,North America,
1484131,Female,Dianne Hesse,Brentwood,TN,Tennessee,37027,United States,North America,
1484183,Male,Thomas Charpentier,Decatur,GA,Georgia,30030,United States,North America,
1484343,Male,Marc Taylor,Cibicue,AZ,Arizona,85941,United States,North America,
1484427,Female,Virginia Givens,Miami,FL,Florida,33165,United States,North America,
1484479,Male,Evan Mata,Martinsville,VA,Virginia,24112,United States,North America,
1484484,Female,Judy Willoughby,Houston,TX,Texas,77036,United States,North America,
1484561,Male,Alfred King,Laredo,TX,Texas,78040,United States,North America,
1484738,Male,Lewis Edwards,Eagleville,PA,Pennsylvania,19403,United States,North America,
1484743,Male,Boyce Arrington,Ashland,OR,Oregon,97520,United States,North America,
1484805,Female,Margie York,Tampa,FL,Florida,33602,United States,North America,
1484963,Female,Lynda Fiore,Uniondale,IN,Indiana,46791,United States,North America,
1484964,Male,David Robertson,Cambridge,MA,Massachusetts,2141,United States,North America,
1485014,Female,Donna Tanaka,Colton,CA,California,92324,United States,North America,
1485318,Male,Richard Lord,Vienna,VA,Virginia,22181,United States,North America,
1485354,Female,Loraine Iliff,Layton,UT,Utah,84041,United States,North America,
1485367,Female,Julia Welch,Crafton,PA,Pennsylvania,15205,United States,North America,
1485404,Female,Dawn Caldwell,Charlottesville,VA,Virginia,22903,United States,North America,
1485415,Female,Kimberly McLeod,Lexington,NC,North Carolina,27292,United States,North America,
1485548,Female,Melinda Stickles,Worthington,OH,Ohio,43085,United States,North America,
1486024,Male,Bobby Jenkins,Great Neck,NY,New York,11021,United States,North America,
1486029,Female,Yolanda Sanders,North Miami,FL,Florida,33161,United States,North America,
1486156,Male,Melvin Duckett,Breckenridge,CO,Colorado,80424,United States,North America,
1486370,Female,Vera Colby,Savannah,GA,Georgia,31405,United States,North America,
1486608,Male,Sherman Frazier,Providence,RI,Rhode Island,2906,United States,North America,
1486720,Female,Whitney Black,Lovell,WY,Wyoming,82431,United States,North America,
1486762,Female,Ashley Currie,Plano,TX,Texas,75074,United States,North America,
1486787,Male,David Myers,New York,NY,New York,10013,United States,North America,
1486871,Male,Brandon Bracey,Murrieta,CA,California,92562,United States,North America,
1486879,Female,Rebecca Gardner,Chicago,IL,Illinois,60606,United States,North America,
1486980,Male,Mack Bracamonte,Chattanooga,TN,Tennessee,37421,United States,North America,
1487034,Male,Richard Lederman,New Orleans,LA,Louisiana,70119,United States,North America,
1487198,Female,Christina McMahan,Southington,CT,Connecticut,6489,United States,North America,
1487390,Male,Gerald Muller,Scurry,TX,Texas,75158,United States,North America,
1487544,Female,Ericka Miller,Brimson,MO,Missouri,64626,United States,North America,
1487580,Male,Wayne Larios,Yakima,WA,Washington,98902,United States,North America,
1487693,Female,Lisa Bailey,Ocala,FL,Florida,34471,United States,North America,
1487794,Female,Jessie Kuykendall,Irvine,CA,California,92714,United States,North America,
1488083,Female,Cathy Holmes,Bethesda,MD,Maryland,20014,United States,North America,
1488175,Female,Louise Galyean,Toledo,OH,Ohio,43626,United States,North America,
1488346,Female,Dorothy Toomer,Kopperl,TX,Texas,76652,United States,North America,
1488538,Female,Magdalena Rambert,Atlanta,GA,Georgia,30305,United States,North America,
1488708,Female,Cynthia Milligan,Portsmouth,NH,New Hampshire,3801,United States,North America,
1488734,Female,Nicole Vickery,Los Gatos,CA,California,95030,United States,North America,
1488910,Female,Cindy Ramos,Kansas City,KS,Kansas,66102,United States,North America,
1488975,Female,Doris Heidelberg,Pekin,IL,Illinois,61554,United States,North America,
1489054,Male,Adam Cook,Helen,GA,Georgia,30545,United States,North America,
1489075,Female,Gladys Lang,Fairview,WV,West Virginia,26570,United States,North America,
1489101,Male,Dan Williams,Travelers Rest,SC,South Carolina,29690,United States,North America,
1489110,Male,John Cruz,Montgomery,AL,Alabama,36014,United States,North America,
1489156,Male,Richard Hurst,Bryn Mawr,PA,Pennsylvania,19010,United States,North America,
1489269,Female,Carol Clement,Newark,PA,Pennsylvania,19714,United States,North America,
1489535,Female,Betty Brown,York,PA,Pennsylvania,17402,United States,North America,
1489610,Female,Rachel Knight,Aurora,CO,Colorado,80014,United States,North America,
1489650,Male,Albert Merritt,Fairport,NY,New York,14450,United States,North America,
1490044,Female,Rose Wilburn,Camden,NJ,New Jersey,8102,United States,North America,
1490061,Male,Casey Wilson,Altus,OK,Oklahoma,73521,United States,North America,
1490226,Male,Kraig Colbert,Charlotte,NC,North Carolina,28202,United States,North America,
1490323,Female,Lynette Carrington,Rock Hill,SC,South Carolina,29730,United States,North America,
1490471,Male,Guillermo Leon,Farmington Hills,MI,Michigan,48335,United States,North America,
1490800,Male,John Adams,Springfield,IL,Illinois,62704,United States,North America,
1490808,Male,Claude Martin,Englewood,CO,Colorado,80112,United States,North America,
1491175,Female,Martine Engles,Westbury,NY,New York,11590,United States,North America,
1491521,Male,William Moses,Lancaster,SC,South Carolina,29720,United States,North America,
1491533,Male,Prince Corsi,New York,NY,New York,10011,United States,North America,
1491550,Female,Irene Hall,New York,NY,New York,10007,United States,North America,
1491708,Female,Renate Hendershot,Cottonwood,UT,Utah,84121,United States,North America,
1491746,Male,Edward Junker,Madrid,NY,New York,13660,United States,North America,
1491814,Female,Yong Bastarache,Dayton,OH,Ohio,45402,United States,North America,
1491817,Female,Edith Condon,Casper,WY,Wyoming,82601,United States,North America,
1491897,Male,David Garcia,New York,NY,New York,10004,United States,North America,
1492176,Female,Margaret Mattson,Otho,IA,Iowa,50569,United States,North America,
1492661,Female,Rosemary Harlow,New York,NY,New York,10011,United States,North America,
1492941,Female,Erna Vedder,Sugar Land,TX,Texas,77478,United States,North America,
1493184,Female,Phyllis Hubbard,Greensboro,NC,North Carolina,27407,United States,North America,
1493457,Male,Marcos McMichael,Tampa,FL,Florida,33614,United States,North America,
1493539,Male,Max Smith,Detroit,MI,Michigan,48219,United States,North America,
1493694,Female,Jennifer Acord,Eau Claire,WI,Wisconsin,54701,United States,North America,
1493760,Female,Eliza Norwood,Bon Wier,TX,Texas,75928,United States,North America,
1493826,Male,Fred Green,Dublin,CA,California,94568,United States,North America,
1493947,Female,Louise Gross,Rolla,MO,Missouri,65401,United States,North America,
1494306,Female,Trisha Morton,Bakersfield,CA,California,93301,United States,North America,
1494972,Male,David King,Reno,NV,Nevada,89506,United States,North America,
1495200,Female,Cythia Smith,Cleveland,OH,Ohio,44115,United States,North America,
1495557,Female,Cristie Miller,Washington,DC,Washington DC,20009,United States,North America,
1495668,Male,Kevin Bellows,Atlanta,GA,Georgia,30303,United States,North America,
1495710,Male,Clyde Glenn,Vacaville,CA,California,95688,United States,North America,
1495716,Male,Timothy Alvarez,San Jose,CA,California,95113,United States,North America,
1495792,Male,Peter Dunn,Northbrook,IL,Illinois,60062,United States,North America,
1496038,Male,Cary Gibson,Wichita,KS,Kansas,67202,United States,North America,
1496211,Female,Rosemarie Raper,Toledo,OH,Ohio,43609,United States,North America,
1496288,Male,Charles Cook,Laurel,MD,Maryland,20707,United States,North America,
1496323,Male,Jay Hoffman,Tampa,FL,Florida,33634,United States,North America,
1496326,Female,Marcia Miers,North Kingstown,RI,Rhode Island,2852,United States,North America,
1496360,Female,Clara Santiago,Dickinson,ND,North Dakota,58601,United States,North America,
1496421,Male,Ray Free,Rocky Mount,NC,North Carolina,27804,United States,North America,
1496507,Female,Deandra Welch,Waltham,MA,Massachusetts,2154,United States,North America,
1496883,Female,Diane Raines,Fresno,CA,California,93721,United States,North America,
1497017,Male,Javier Black,Fort Myers,FL,Florida,33901,United States,North America,
1497140,Male,Erick Eddy,South Burlington,VT,Vermont,5403,United States,North America,
1497151,Female,Veronica Bisson,Sioux Falls,SD,South Dakota,57106,United States,North America,
1497629,Male,Brian Towle,Lyndhurst,NJ,New Jersey,7071,United States,North America,
1497719,Female,Carolyn Murley,San Jose,CA,California,95110,United States,North America,
1497730,Male,Jeremy Johnson,Wethersfield,CT,Connecticut,6109,United States,North America,
1497768,Female,Joyce Clark,Sherman Oaks,CA,California,91403,United States,North America,
1497974,Male,Nathaniel Ward,New Orleans,LA,Louisiana,70171,United States,North America,
1498031,Male,Wm Ferguson,Lafayette,LA,Louisiana,70501,United States,North America,
1498135,Male,Rene Johnson,Blue Earth,MN,Minnesota,56013,United States,North America,
1498218,Male,Lawrence Reardon,Bacheshall,VA,Virginia,24541,United States,North America,
1498245,Male,Darrell Roe,Dallas,TX,Texas,75201,United States,North America,
1498538,Male,Richard Tumlin,Denver,CO,Colorado,80202,United States,North America,
1498800,Female,Thomasena Cleveland,Boca Raton,FL,Florida,33487,United States,North America,
1499317,Male,Harry Henson,Richardson,TX,Texas,75081,United States,North America,
1499462,Female,Teresa Cargill,Fairbanks,AK,Alaska,99701,United States,North America,
1499604,Male,Richard Green,Chicago,IL,Illinois,60601,United States,North America,
1499630,Male,Francis Jones,Huntsville,AL,Alabama,35802,United States,North America,
1499679,Female,Helen Davis,Zoneton,KY,Kentucky,40165,United States,North America,
1499879,Female,Doris Kimball,Los Angeles,CA,California,90017,United States,North America,
1499911,Male,Mark Laforge,Maryland Heights,IL,Illinois,63043,United States,North America,
1500150,Male,Edwin Slaughter,Ridge,MD,Maryland,20680,United States,North America,
1500226,Male,Thomas Hoar,Mililani,HI,Hawaii,96789,United States,North America,
1500269,Female,Cheryl Campbell,Brevard,NC,North Carolina,28712,United States,North America,
1500391,Male,Mark Higgins,Victor,IA,Iowa,52347,United States,North America,
1501073,Female,Hilda Young,Providence,RI,Rhode Island,2903,United States,North America,
1501127,Female,Florence Thrasher,Newtown,PA,Pennsylvania,18940,United States,North America,
1501353,Male,Aaron McLean,North Deering,ME,Maine,4103,United States,North America,
1501383,Male,William Romriell,Dallas,TX,Texas,75240,United States,North America,
